link	mun	region	lon	lat	ekatte	settlement_type	name	type	name_tr	mun_tr	region_tr
https://www.ekatte.com/област-добрич/община-добрич-селска/хитово	Добрич-селска	Добрич	27.558711	43.769396	77284	с	Хитово		hitovo	dobrich-selska	dobrich
https://www.ekatte.com/област-бургас/община-сунгурларе/съединение	Сунгурларе	Бургас	27.025513	42.874899	70514	с	Съединение		sedinenie	sungurlare	burgas
https://www.ekatte.com/област-габрово/община-севлиево/крамолин	Севлиево	Габрово	25.077607	43.141029	39431	с	Крамолин		kramolin	sevlievo	gabrovo
https://www.ekatte.com/област-монтана/община-монтана/благово	Монтана	Монтана	23.2206	43.3514	4251	с	Благово		blagovo	montana	montana
https://www.ekatte.com/област-кърджали/община-кърджали/гняздово	Кърджали	Кърджали	25.549494	41.654119	15268	с	Гняздово		gnjazdovo	krdzhali	krdzhali
https://www.ekatte.com/област-велико-търново/община-полски-тръмбеш/вързулица	Полски Тръмбеш	Велико Търново	25.460235	43.43015	12869	с	Вързулица		vrzulitsa	polski-trmbesh	veliko-trnovo
https://www.ekatte.com/област-ямбол/община-болярово/малко-шарково	Болярово	Ямбол	26.838296	42.100916	46704	с	Малко Шарково		malko-sharkovo	boljarovo	jambol
https://www.ekatte.com/област-кюстендил/община-кюстендил/шишковци	Кюстендил	Кюстендил	22.714093	42.352419	83354	с	Шишковци		shishkovtsi	kjustendil	kjustendil
https://www.ekatte.com/област-благоевград/община-петрич/митино	Петрич	Благоевград	23.253208	41.430583	48458	с	Митино		mitino	petrich	blagoevgrad
https://www.ekatte.com/област-търговище/община-омуртаг/угледно	Омуртаг	Търговище	26.541111	43.092706	75013	с	Угледно		ugledno	omurtag	trgovische
https://www.ekatte.com/област-велико-търново/община-велико-търново/хотница	Велико Търново	Велико Търново	25.540754	43.154764	77356	с	Хотница		hotnitsa	veliko-trnovo	veliko-trnovo
https://www.ekatte.com/област-разград/община-исперих/делчево	Исперих	Разград	26.959752	43.712786	20609	с	Делчево		delchevo	isperih	razgrad
https://www.ekatte.com/област-видин/община-ружинци/тополовец	Ружинци	Видин	23.010099	43.699331	73924	с	Тополовец		topolovets	ruzhintsi	vidin
https://www.ekatte.com/област-кюстендил/община-невестино/невестино	Невестино	Кюстендил	22.849007	42.254547	51216	с	Невестино		nevestino	nevestino	kjustendil
https://www.ekatte.com/област-смолян/община-баните/стърница	Баните	Смолян	24.926172	41.66647	70158	с	Стърница		strnitsa	banite	smoljan
https://www.ekatte.com/област-сливен/община-нова-загора/нова-загора	Нова Загора	Сливен	26.01253	42.491242	51809	гр	Нова Загора	gr	nova-zagora	nova-zagora	sliven
https://www.ekatte.com/област-кърджали/община-крумовград/багрилци	Крумовград	Кърджали	25.786062	41.472722	2141	с	Багрилци		bagriltsi	krumovgrad	krdzhali
https://www.ekatte.com/област-монтана/община-берковица/костенци	Берковица	Монтана	23.121474	43.284164	38933	с	Костенци		kostentsi	berkovitsa	montana
https://www.ekatte.com/област-добрич/община-тервел/честименско	Тервел	Добрич	27.347523	43.779306	81270	с	Честименско		chestimensko	tervel	dobrich
https://www.ekatte.com/област-смолян/община-рудозем/бърчево	Рудозем	Смолян	24.821385	41.470095	7569	с	Бърчево		brchevo	rudozem	smoljan
https://www.ekatte.com/област-русе/община-сливо-поле/малко-враново	Сливо поле	Русе	26.327594	43.930155	46560	с	Малко Враново		malko-vranovo	slivo-pole	ruse
https://www.ekatte.com/област-софия/община-елин-пелин/огняново	Елин Пелин	София-област	23.734956	42.61834	53343	с	Огняново		ognjanovo	elin-pelin	sofija-oblast
https://www.ekatte.com/област-бургас/община-карнобат/драганци	Карнобат	Бургас	26.982909	42.56681	23176	с	Драганци		dragantsi	karnobat	burgas
https://www.ekatte.com/област-пловдив/община-първомай/първомай	Първомай	Пловдив	25.220463	42.096906	59080	гр	Първомай	gr	prvomaj	prvomaj	plovdiv
https://www.ekatte.com/област-пловдив/община-асеновград/нареченски-бани	Асеновград	Пловдив	24.751281	41.902016	51127	с	Нареченски бани		narechenski-bani	asenovgrad	plovdiv
https://www.ekatte.com/област-варна/община-провадия/комарево	Провадия	Варна	27.394687	43.114815	38114	с	Комарево		komarevo	provadija	varna
https://www.ekatte.com/област-велико-търново/община-елена/ралиновци	Елена	Велико Търново	25.9574	42.847237	62133	с	Ралиновци		ralinovtsi	elena	veliko-trnovo
https://www.ekatte.com/област-габрово/община-трявна/мръзеци	Трявна	Габрово	25.549408	42.791711	49271	с	Мръзеци		mrzetsi	trjavna	gabrovo
https://www.ekatte.com/област-велико-търново/община-златарица/чешма	Златарица	Велико Търново	26.02747	43.087345	81339	с	Чешма		cheshma	zlataritsa	veliko-trnovo
https://www.ekatte.com/област-кърджали/община-кирково/гривяк	Кирково	Кърджали	25.472544	41.389059	17871	с	Гривяк		grivjak	kirkovo	krdzhali
https://www.ekatte.com/област-варна/община-аврен/синдел	Аврен	Варна	27.605227	43.109681	66490	с	Синдел		sindel	avren	varna
https://www.ekatte.com/област-велико-търново/община-велико-търново/цонковци	Велико Търново	Велико Търново	25.661852	42.836589	78536	с	Цонковци		tsonkovtsi	veliko-trnovo	veliko-trnovo
https://www.ekatte.com/област-габрово/община-габрово/парчовци	Габрово	Габрово	25.29622	42.949015	55498	с	Парчовци		parchovtsi	gabrovo	gabrovo
https://www.ekatte.com/област-кърджали/община-крумовград/стражец	Крумовград	Кърджали	25.876478	41.37414	81743	с	Стражец		strazhets	krumovgrad	krdzhali
https://www.ekatte.com/област-пловдив/община-родопи/бойково	Родопи	Пловдив	24.620549	42.002327	5150	с	Бойково		bojkovo	rodopi	plovdiv
https://www.ekatte.com/област-ловеч/община-тетевен/гложене	Тетевен	Ловеч	24.184231	42.990375	15165	с	Гложене		glozhene	teteven	lovech
https://www.ekatte.com/област-търговище/община-търговище/дългач	Търговище	Търговище	26.724049	43.216793	24520	с	Дългач		dlgach	trgovische	trgovische
https://www.ekatte.com/област-габрово/община-габрово/торбалъжите	Габрово	Габрово	25.417506	42.861175	72878	с	Торбалъжите		torbalzhite	gabrovo	gabrovo
https://www.ekatte.com/област-враца/община-враца/челопек	Враца	Враца	23.608878	43.132319	80311	с	Челопек		chelopek	vratsa	vratsa
https://www.ekatte.com/област-варна/община-аксаково/изворско	Аксаково	Варна	27.770307	43.294003	32490	с	Изворско		izvorsko	aksakovo	varna
https://www.ekatte.com/област-габрово/община-габрово/овощарци	Габрово	Габрово	25.384224	42.885325	53151	с	Овощарци		ovoschartsi	gabrovo	gabrovo
https://www.ekatte.com/област-софия/община-сливница/ракита	Сливница	София-област	22.934919	42.787578	61964	с	Ракита		rakita	slivnitsa	sofija-oblast
https://www.ekatte.com/област-пловдив/община-съединение/голям-чардак	Съединение	Пловдив	24.62665	42.315807	15970	с	Голям чардак		goljam-chardak	sedinenie	plovdiv
https://www.ekatte.com/област-кърджали/община-ардино/главник	Ардино	Кърджали	25.056919	41.524833	18544	с	Главник		glavnik	ardino	krdzhali
https://www.ekatte.com/област-хасково/община-ивайловград/одринци	Ивайловград	Хасково	26.140062	41.435184	53429	с	Одринци		odrintsi	ivajlovgrad	haskovo
https://www.ekatte.com/област-габрово/община-севлиево/идилево	Севлиево	Габрово	25.249551	43.037392	32336	с	Идилево		idilevo	sevlievo	gabrovo
https://www.ekatte.com/област-бургас/община-средец/дюлево	Средец	Бургас	27.163362	42.395807	24712	с	Дюлево		djulevo	sredets	burgas
https://www.ekatte.com/област-враца/община-криводол/градешница	Криводол	Враца	23.4833	43.4833	17453	с	Градешница		gradeshnitsa	krivodol	vratsa
https://www.ekatte.com/област-бургас/община-карнобат/хаджиите	Карнобат	Бургас	27.079898	42.609723	77089	с	Хаджиите		hadzhiite	karnobat	burgas
https://www.ekatte.com/област-шумен/община-нови-пазар/правенци	Нови пазар	Шумен	27.075042	43.431981	58027	с	Правенци		praventsi	novi-pazar	shumen
https://www.ekatte.com/област-добрич/община-генерал-тошево/йовково	Генерал Тошево	Добрич	28.138985	43.780016	34045	с	Йовково		jovkovo	general-toshevo	dobrich
https://www.ekatte.com/област-плевен/община-гулянци/крета	Гулянци	Плевен	24.674065	43.599766	39712	с	Крета		kreta	guljantsi	pleven
https://www.ekatte.com/област-бургас/община-руен/звезда	Руен	Бургас	27.095103	42.917126	30435	с	Звезда		zvezda	ruen	burgas
https://www.ekatte.com/област-враца/община-мездра/цаконица	Мездра	Враца	23.820269	43.230752	78015	с	Цаконица		tsakonitsa	mezdra	vratsa
https://www.ekatte.com/област-смолян/община-баните/баните	Баните	Смолян	25.00614	41.616728	44402	с	Баните		banite	banite	smoljan
https://www.ekatte.com/област-разград/община-исперих/средоселци	Исперих	Разград	26.91553	43.696941	68552	с	Средоселци		sredoseltsi	isperih	razgrad
https://www.ekatte.com/област-бургас/община-карнобат/невестино	Карнобат	Бургас	26.942612	42.731055	51202	с	Невестино		nevestino	karnobat	burgas
https://www.ekatte.com/област-търговище/община-търговище/васил-левски	Търговище	Търговище	26.622497	43.269124	10238	с	Васил Левски		vasil-levski	trgovische	trgovische
https://www.ekatte.com/област-габрово/община-габрово/черневци	Габрово	Габрово	25.411794	42.888247	80889	с	Черневци		chernevtsi	gabrovo	gabrovo
https://www.ekatte.com/област-монтана/община-лом/ковачица	Лом	Монтана	23.372175	43.800565	37544	с	Ковачица		kovachitsa	lom	montana
https://www.ekatte.com/област-габрово/община-габрово/трънито	Габрово	Габрово	25.236599	42.867618	73290	с	Трънито		trnito	gabrovo	gabrovo
https://www.ekatte.com/област-бургас/община-карнобат/сигмен	Карнобат	Бургас	26.973258	42.710035	66408	с	Сигмен		sigmen	karnobat	burgas
https://www.ekatte.com/област-кърджали/община-кърджали/рудина	Кърджали	Кърджали	25.603406	41.71772	63170	с	Рудина		rudina	krdzhali	krdzhali
https://www.ekatte.com/област-търговище/община-омуртаг/красноселци	Омуртаг	Търговище	26.480867	43.088806	39596	с	Красноселци		krasnoseltsi	omurtag	trgovische
https://www.ekatte.com/област-софия/община-божурище/хераково	Божурище	София-област	23.11313	42.781251	77246	с	Хераково		herakovo	bozhurische	sofija-oblast
https://www.ekatte.com/област-ямбол/община-стралджа/палаузово	Стралджа	Ямбол	26.74082	42.527407	55244	с	Палаузово		palauzovo	straldzha	jambol
https://www.ekatte.com/област-благоевград/община-струмяни/палат	Струмяни	Благоевград	23.188093	41.590895	55227	с	Палат		palat	strumjani	blagoevgrad
https://www.ekatte.com/област-видин/община-димово/орешец-0	Димово	Видин	22.733311	43.635831	53758	с	Орешец		oreshets	dimovo	vidin
https://www.ekatte.com/област-търговище/община-омуртаг/камбурово	Омуртаг	Търговище	26.337665	43.109551	35643	с	Камбурово		kamburovo	omurtag	trgovische
https://www.ekatte.com/област-бургас/община-малко-търново/калово	Малко Търново	Бургас	27.534322	42.124783	35451	с	Калово		kalovo	malko-trnovo	burgas
https://www.ekatte.com/област-кърджали/община-черноочене/русалина	Черноочене	Кърджали	25.228725	41.762616	63392	с	Русалина		rusalina	chernoochene	krdzhali
https://www.ekatte.com/област-пловдив/община-съединение/правище	Съединение	Пловдив	24.557961	42.333669	58058	с	Правище		pravische	sedinenie	plovdiv
https://www.ekatte.com/област-кърджали/община-ардино/дедино	Ардино	Кърджали	25.183081	41.65837	24880	с	Дедино		dedino	ardino	krdzhali
https://www.ekatte.com/област-хасково/община-стамболово/воденци	Стамболово	Хасково	25.685666	41.683989	11692	с	Воденци		vodentsi	stambolovo	haskovo
https://www.ekatte.com/област-враца/община-роман/курново	Роман	Враца	23.852788	43.078459	40693	с	Курново		kurnovo	roman	vratsa
https://www.ekatte.com/област-велико-търново/община-велико-търново/деветаците	Велико Търново	Велико Търново	25.590513	42.927313	20434	с	Деветаците		devetatsite	veliko-trnovo	veliko-trnovo
https://www.ekatte.com/област-велико-търново/община-елена/вълчовци	Елена	Велико Търново	25.825317	42.940846	12615	с	Вълчовци		vlchovtsi	elena	veliko-trnovo
https://www.ekatte.com/област-софия/община-божурище/пролеша	Божурище	София-област	23.150657	42.778429	58606	с	Пролеша		prolesha	bozhurische	sofija-oblast
https://www.ekatte.com/област-пловдив/община-асеновград/врата	Асеновград	Пловдив	24.960892	41.855522	12992	с	Врата		vrata	asenovgrad	plovdiv
https://www.ekatte.com/област-габрово/община-габрово/банковци	Габрово	Габрово	25.321307	42.930391	2631	с	Банковци		bankovtsi	gabrovo	gabrovo
https://www.ekatte.com/област-перник/община-земен/блатешница	Земен	Перник	22.776877	42.448411	4340	с	Блатешница		blateshnitsa	zemen	pernik
https://www.ekatte.com/област-пловдив/община-карлово/певците	Карлово	Пловдив	24.657295	42.675031	55676	с	Певците		pevtsite	karlovo	plovdiv
https://www.ekatte.com/област-софия-столица/община-столична/лозен	София-град	София-област	23.482714	42.601663	44063	с	Лозен		lozen	sofija-grad	sofija-oblast
https://www.ekatte.com/област-плевен/община-червен-бряг/чомаковци	Червен бряг	Плевен	24.067268	43.330116	81551	с	Чомаковци		chomakovtsi	cherven-brjag	pleven
https://www.ekatte.com/област-видин/община-белоградчик/ошане	Белоградчик	Видин	22.551265	43.68869	54517	с	Ошане		oshane	belogradchik	vidin
https://www.ekatte.com/област-смолян/община-рудозем/рибница	Рудозем	Смолян	24.860482	41.467821	62637	с	Рибница		ribnitsa	rudozem	smoljan
https://www.ekatte.com/област-габрово/община-трявна/даевци	Трявна	Габрово	25.551164	42.879549	20078	с	Даевци		daevtsi	trjavna	gabrovo
https://www.ekatte.com/област-търговище/община-антоново/трескавец	Антоново	Търговище	26.321997	43.166255	73078	с	Трескавец		treskavets	antonovo	trgovische
https://www.ekatte.com/област-софия/община-ихтиман/живково	Ихтиман	София-област	23.754183	42.447752	29338	с	Живково		zhivkovo	ihtiman	sofija-oblast
https://www.ekatte.com/област-шумен/община-велики-преслав/троица	Велики Преслав	Шумен	26.870878	43.217308	73170	с	Троица		troitsa	veliki-preslav	shumen
https://www.ekatte.com/област-сливен/община-нова-загора/еленово	Нова Загора	Сливен	26.144813	42.38539	27245	с	Еленово		elenovo	nova-zagora	sliven
https://www.ekatte.com/област-хасково/община-харманли/изворово	Харманли	Хасково	26.141929	41.963172	32487	с	Изворово		izvorovo	harmanli	haskovo
https://www.ekatte.com/област-монтана/община-брусарци/одоровци	Брусарци	Монтана	22.960522	43.574702	53401	с	Одоровци		odorovtsi	brusartsi	montana
https://www.ekatte.com/област-габрово/община-дряново/ганчовец	Дряново	Габрово	25.521374	42.990722	14458	с	Ганчовец		ganchovets	drjanovo	gabrovo
https://www.ekatte.com/област-кърджали/община-кирково/загорски	Кирково	Кърджали	25.233314	41.406642	30140	с	Загорски		zagorski	kirkovo	krdzhali
https://www.ekatte.com/област-враца/община-мездра/руска-бела	Мездра	Враца	23.653663	43.163185	63450	с	Руска Бела		ruska-bela	mezdra	vratsa
https://www.ekatte.com/област-смолян/община-смолян/стража	Смолян	Смолян	24.791801	41.596392	69585	с	Стража		strazha	smoljan	smoljan
https://www.ekatte.com/област-бургас/община-руен/руен	Руен	Бургас	27.282185	42.800109	63224	с	Руен		ruen	ruen	burgas
https://www.ekatte.com/област-велико-търново/община-лясковец/козаревец	Лясковец	Велико Търново	25.820961	43.133107	37664	с	Козаревец		kozarevets	ljaskovets	veliko-trnovo
https://www.ekatte.com/област-габрово/община-габрово/гайтаните	Габрово	Габрово	25.28603	42.907779	14355	с	Гайтаните		gajtanite	gabrovo	gabrovo
https://www.ekatte.com/област-кърджали/община-ардино/синчец	Ардино	Кърджали	25.169142	41.554923	66562	с	Синчец		sinchets	ardino	krdzhali
https://www.ekatte.com/област-враца/община-мездра/брусен	Мездра	Враца	23.747698	43.135753	6598	с	Брусен		brusen	mezdra	vratsa
https://www.ekatte.com/област-добрич/община-добрич-селска/одърци	Добрич-селска	Добрич	27.960502	43.440569	53450	с	Одърци		odrtsi	dobrich-selska	dobrich
https://www.ekatte.com/област-пловдив/община-брезово/отец-кирилово	Брезово	Пловдив	24.994942	42.340453	54451	с	Отец Кирилово		otets-kirilovo	brezovo	plovdiv
https://www.ekatte.com/област-бургас/община-малко-търново/близнак	Малко Търново	Бургас	27.305045	42.15964	4412	с	Близнак		bliznak	malko-trnovo	burgas
https://www.ekatte.com/област-сливен/община-нова-загора/съдийско-поле	Нова Загора	Сливен	26.049676	42.560069	70490	с	Съдийско поле		sdijsko-pole	nova-zagora	sliven
https://www.ekatte.com/област-бургас/община-камено/свобода	Камено	Бургас	27.317937	42.570754	65783	с	Свобода		svoboda	kameno	burgas
https://www.ekatte.com/област-габрово/община-дряново/долни-драгойча	Дряново	Габрово	25.474365	42.949921	22397	с	Долни Драгойча		dolni-dragojcha	drjanovo	gabrovo
https://www.ekatte.com/област-кърджали/община-крумовград/долни-юруци	Крумовград	Кърджали	25.925053	41.360334	22544	с	Долни Юруци		dolni-jurutsi	krumovgrad	krdzhali
https://www.ekatte.com/област-видин/община-брегово/делейна	Брегово	Видин	22.635017	44.055736	20568	с	Делейна		delejna	bregovo	vidin
https://www.ekatte.com/област-благоевград/община-банско/места	Банско	Благоевград	23.672868	41.761437	47857	с	Места		mesta	bansko	blagoevgrad
https://www.ekatte.com/област-кърджали/община-черноочене/ябълчени	Черноочене	Кърджали	25.333331	41.762339	87103	с	Ябълчени		jablcheni	chernoochene	krdzhali
https://www.ekatte.com/област-пловдив/община-карлово/дъбене	Карлово	Пловдив	24.76592	42.598243	24241	с	Дъбене		dbene	karlovo	plovdiv
https://www.ekatte.com/област-пазарджик/община-белово/габровица	Белово	Пазарджик	23.900518	42.254232	14163	с	Габровица		gabrovitsa	belovo	pazardzhik
https://www.ekatte.com/област-кърджали/община-крумовград/полковник-желязово	Крумовград	Кърджали	25.672451	41.463527	57248	с	Полковник Желязово		polkovnik-zheljazovo	krumovgrad	krdzhali
https://www.ekatte.com/област-силистра/община-кайнарджа/господиново	Кайнарджа	Силистра	27.487857	43.924157	17333	с	Господиново		gospodinovo	kajnardzha	silistra
https://www.ekatte.com/област-шумен/община-хитрино/сливак	Хитрино	Шумен	26.937057	43.444691	67283	с	Сливак		slivak	hitrino	shumen
https://www.ekatte.com/област-смолян/община-чепеларе/острица	Чепеларе	Смолян	24.727153	41.7735	54376	с	Острица		ostritsa	chepelare	smoljan
https://www.ekatte.com/област-силистра/община-главиница/малък-преславец	Главиница	Силистра	26.848228	44.063529	46927	с	Малък Преславец		malk-preslavets	glavinitsa	silistra
https://www.ekatte.com/област-габрово/община-габрово/тодоровци	Габрово	Габрово	25.348847	42.834174	72597	с	Тодоровци		todorovtsi	gabrovo	gabrovo
https://www.ekatte.com/област-пазарджик/община-септември/славовица	Септември	Пазарджик	24.035144	42.322637	67009	с	Славовица		slavovitsa	septemvri	pazardzhik
https://www.ekatte.com/област-смолян/община-смолян/кукувица	Смолян	Смолян	24.614463	41.700553	40498	с	Кукувица		kukuvitsa	smoljan	smoljan
https://www.ekatte.com/област-стара-загора/община-опан/бяло-поле	Опан	Стара Загора	25.71865	42.165049	7819	с	Бяло поле		bjalo-pole	opan	stara-zagora
https://www.ekatte.com/област-благоевград/община-благоевград/благоевград	Благоевград	Благоевград	23.094339	42.020857	4279	гр	Благоевград	gr	blagoevgrad	blagoevgrad	blagoevgrad
https://www.ekatte.com/област-разград/община-исперих/къпиновци	Исперих	Разград	26.910565	43.683798	40899	с	Къпиновци		kpinovtsi	isperih	razgrad
https://www.ekatte.com/област-разград/община-кубрат/звънарци	Кубрат	Разград	26.457393	43.913068	30541	с	Звънарци		zvnartsi	kubrat	razgrad
https://www.ekatte.com/област-варна/община-долни-чифлик/горен-чифлик	Долни чифлик	Варна	27.630468	43.013818	16050	с	Горен чифлик		goren-chiflik	dolni-chiflik	varna
https://www.ekatte.com/област-велико-търново/община-елена/събковци	Елена	Велико Търново	25.989397	42.881659	70439	с	Събковци		sbkovtsi	elena	veliko-trnovo
https://www.ekatte.com/област-монтана/община-якимово/дългоделци	Якимово	Монтана	23.279572	43.605127	24551	с	Дългоделци		dlgodeltsi	jakimovo	montana
https://www.ekatte.com/област-търговище/община-омуртаг/пъдарино	Омуртаг	Търговище	26.438747	43.022845	58972	с	Пъдарино		pdarino	omurtag	trgovische
https://www.ekatte.com/област-софия/община-златица/църквище	Златица	София-област	24.113281	42.723856	78669	с	Църквище		tsrkvische	zlatitsa	sofija-oblast
https://www.ekatte.com/област-габрово/община-габрово/попари	Габрово	Габрово	25.340478	42.920911	57532	с	Попари		popari	gabrovo	gabrovo
https://www.ekatte.com/област-смолян/община-рудозем/поляна	Рудозем	Смолян	24.747507	41.428232	57399	с	Поляна		poljana	rudozem	smoljan
https://www.ekatte.com/област-перник/община-перник/лесковец	Перник	Перник	22.912158	42.59202	43428	с	Лесковец		leskovets	pernik	pernik
https://www.ekatte.com/област-ловеч/община-ловеч/българене	Ловеч	Ловеч	24.771755	43.048027	7260	с	Българене		blgarene	lovech	lovech
https://www.ekatte.com/област-велико-търново/община-велико-търново/арбанаси	Велико Търново	Велико Търново	25.669199	43.098053	583	с	Арбанаси		arbanasi	veliko-trnovo	veliko-trnovo
https://www.ekatte.com/област-благоевград/община-симитли/докатичево	Симитли	Благоевград	23.062573	41.881356	21837	с	Докатичево		dokatichevo	simitli	blagoevgrad
https://www.ekatte.com/област-стара-загора/община-стара-загора/казанка	Стара Загора	Стара Загора	25.418951	42.465173	35153	с	Казанка		kazanka	stara-zagora	stara-zagora
https://www.ekatte.com/област-сливен/община-сливен/тополчане	Сливен	Сливен	26.426271	42.650737	72816	с	Тополчане		topolchane	sliven	sliven
https://www.ekatte.com/област-варна/община-дългопол/дебелец	Дългопол	Варна	27.417908	42.997294	20599	с	Дебелец		debelets	dlgopol	varna
https://www.ekatte.com/област-видин/община-ружинци/бело-поле	Ружинци	Видин	22.903409	43.652516	3678	с	Бело поле		belo-pole	ruzhintsi	vidin
https://www.ekatte.com/област-враца/община-оряхово/долни-вадин	Оряхово	Враца	24.275231	43.688777	22321	с	Долни Вадин		dolni-vadin	orjahovo	vratsa
https://www.ekatte.com/област-видин/община-брегово/връв	Брегово	Видин	22.73614	44.193746	12317	с	Връв		vrv	bregovo	vidin
https://www.ekatte.com/област-стара-загора/община-казанлък/овощник	Казанлък	Стара Загора	25.447485	42.577445	53179	с	Овощник		ovoschnik	kazanlk	stara-zagora
https://www.ekatte.com/област-монтана/община-чипровци/мартиново	Чипровци	Монтана	22.835592	43.400436	47353	с	Мартиново		martinovo	chiprovtsi	montana
https://www.ekatte.com/област-пловдив/община-брезово/пъдарско	Брезово	Пловдив	24.892919	42.347763	58983	с	Пъдарско		pdarsko	brezovo	plovdiv
https://www.ekatte.com/област-стара-загора/община-павел-баня/манолово	Павел баня	Стара Загора	25.06592	42.625498	47101	с	Манолово		manolovo	pavel-banja	stara-zagora
https://www.ekatte.com/област-видин/община-димово/дълго-поле	Димово	Видин	22.776804	43.695791	24579	с	Дълго поле		dlgo-pole	dimovo	vidin
https://www.ekatte.com/област-хасково/община-димитровград/димитровград	Димитровград	Хасково	25.593329	42.060269	21052	гр	Димитровград	gr	dimitrovgrad	dimitrovgrad	haskovo
https://www.ekatte.com/област-хасково/община-минерални-бани/брястово	Минерални бани	Хасково	25.321197	41.924098	6803	с	Брястово		brjastovo	mineralni-bani	haskovo
https://www.ekatte.com/област-софия/община-ботевград/врачеш	Ботевград	София-област	23.752366	42.892741	12283	с	Врачеш		vrachesh	botevgrad	sofija-oblast
https://www.ekatte.com/област-добрич/община-добрич-селска/котленци	Добрич-селска	Добрич	27.921248	43.571843	39061	с	Котленци		kotlentsi	dobrich-selska	dobrich
https://www.ekatte.com/област-хасково/община-хасково/широка-поляна	Хасково	Хасково	25.409384	41.813981	83288	с	Широка поляна		shiroka-poljana	haskovo	haskovo
https://www.ekatte.com/област-софия/община-костинброд/костинброд	Костинброд	София-област	23.215434	42.813018	38978	гр	Костинброд	gr	kostinbrod	kostinbrod	sofija-oblast
https://www.ekatte.com/област-кърджали/община-кърджали/скърбино	Кърджали	Кърджали	25.382177	41.664461	66929	с	Скърбино		skrbino	krdzhali	krdzhali
https://www.ekatte.com/област-ловеч/община-троян/калейца	Троян	Ловеч	24.671656	42.927332	35290	с	Калейца		kalejtsa	trojan	lovech
https://www.ekatte.com/област-враца/община-мездра/зверино	Мездра	Враца	23.560794	43.082029	30510	с	Зверино		zverino	mezdra	vratsa
https://www.ekatte.com/област-габрово/община-трявна/свирци	Трявна	Габрово	25.567337	42.822145	65735	с	Свирци		svirtsi	trjavna	gabrovo
https://www.ekatte.com/област-перник/община-брезник/бегуновци	Брезник	Перник	22.831803	42.69184	3099	с	Бегуновци		begunovtsi	breznik	pernik
https://www.ekatte.com/област-ловеч/община-ловеч/стефаново	Ловеч	Ловеч	24.812874	43.022685	69225	с	Стефаново		stefanovo	lovech	lovech
https://www.ekatte.com/област-благоевград/община-сандански/ново-ходжово	Сандански	Благоевград	23.399367	41.407424	52307	с	Ново Ходжово		novo-hodzhovo	sandanski	blagoevgrad
https://www.ekatte.com/област-кюстендил/община-трекляно/побит-камък	Трекляно	Кюстендил	22.455225	42.59596	56887	с	Побит камък		pobit-kamk	trekljano	kjustendil
https://www.ekatte.com/област-добрич/община-добрич-селска/сливенци	Добрич-селска	Добрич	27.863955	43.713081	70812	с	Сливенци		sliventsi	dobrich-selska	dobrich
https://www.ekatte.com/област-велико-търново/община-горна-оряховица/горски-долен-тръмбеш	Горна Оряховица	Велико Търново	25.835655	43.210359	17124	с	Горски долен Тръмбеш		gorski-dolen-trmbesh	gorna-orjahovitsa	veliko-trnovo
https://www.ekatte.com/област-кърджали/община-кърджали/долна-крепост	Кърджали	Кърджали	25.472587	41.727377	22134	с	Долна крепост		dolna-krepost	krdzhali	krdzhali
https://www.ekatte.com/област-хасково/община-ивайловград/черничино	Ивайловград	Хасково	25.84524	41.594164	81044	с	Черничино		chernichino	ivajlovgrad	haskovo
https://www.ekatte.com/област-варна/община-аврен/приселци	Аврен	Варна	27.828859	43.109738	58445	с	Приселци		priseltsi	avren	varna
https://www.ekatte.com/област-стара-загора/община-чирпан/малко-тръново	Чирпан	Стара Загора	25.462474	42.265947	46658	с	Малко Тръново		malko-trnovo	chirpan	stara-zagora
https://www.ekatte.com/област-монтана/община-монтана/долно-белотинци	Монтана	Монтана	23.2858	43.4406	3736	с	Долно Белотинци		dolno-belotintsi	montana	montana
https://www.ekatte.com/област-сливен/община-сливен/глушник	Сливен	Сливен	26.503429	42.660552	15237	с	Глушник		glushnik	sliven	sliven
https://www.ekatte.com/област-пловдив/община-асеновград/жълт-камък	Асеновград	Пловдив	25.132743	41.851691	29581	с	Жълт камък		zhlt-kamk	asenovgrad	plovdiv
https://www.ekatte.com/област-благоевград/община-разлог/горно-драглище	Разлог	Благоевград	23.509311	41.94676	16754	с	Горно Драглище		gorno-draglische	razlog	blagoevgrad
https://www.ekatte.com/област-пловдив/община-асеновград/мулдава	Асеновград	Пловдив	24.943632	41.986379	49309	с	Мулдава		muldava	asenovgrad	plovdiv
https://www.ekatte.com/област-търговище/община-антоново/ястребино	Антоново	Търговище	26.224091	43.152357	87686	с	Ястребино		jastrebino	antonovo	trgovische
https://www.ekatte.com/област-бургас/община-созопол/созопол	Созопол	Бургас	27.696175	42.417263	67800	гр	Созопол	gr	sozopol	sozopol	burgas
https://www.ekatte.com/област-шумен/община-каолиново/каолиново	Каолиново	Шумен	27.090904	43.616968	36079	гр	Каолиново	gr	kaolinovo	kaolinovo	shumen
https://www.ekatte.com/област-софия/община-правец/калугерово	Правец	София-област	23.895711	42.989091	35585	с	Калугерово		kalugerovo	pravets	sofija-oblast
https://www.ekatte.com/област-смолян/община-мадан/въргов-дол	Мадан	Смолян	24.966353	41.494771	12841	с	Въргов дол		vrgov-dol	madan	smoljan
